Date,Min,Mean,Peak
2007-05-04,4354,5633.166666666667,6481
2007-05-05,4079,4857.083333333333,5452
2007-05-06,3886,4646.458333333333,5256
2007-05-07,4060,5538.25,6360
2007-05-08,4238,5743.708333333333,6644
2007-05-09,4372,5891.083333333333,6834
2007-05-10,4398,5929.458333333333,6842
2007-05-11,4427,5854.333333333333,6884
2007-05-12,4026,4761.541666666667,5365
2007-05-13,3757,4532.208333333333,5199
2007-05-14,4005,5544.083333333333,6399
2007-05-15,4212,5899.916666666667,7022
2007-05-16,4347,5684.875,6486
2007-05-17,4196,5499.833333333333,6231
2007-05-18,4176,5375.125,6218
2007-05-19,3912,4668,5216
2007-05-20,3720,4367.791666666667,4825
2007-05-21,3654,4438.333333333333,5131
2007-05-22,3907,5525.416666666667,6449
2007-05-23,4224,5796.75,6827
2007-05-24,4320,6195.791666666667,7425
2007-05-25,4719,6347.666666666667,7722
2007-05-26,4248,5076.125,5740
2007-05-27,3911,4840.791666666667,5570
2007-05-28,4108,5750.416666666667,6712
2007-05-29,4304,5827.958333333333,6839
2007-05-30,4315,6241.541666666667,7505
2007-05-31,4726,6599.458333333333,7820
2007-06-01,4783,6492.875,7569
2007-06-02,4539,6109.916666666667,7201
2007-06-03,4490,5608.458333333333,6425
2007-06-04,4432,6155.791666666667,7211
2007-06-05,4596,5779.625,6566
2007-06-06,4248,5649.833333333333,6496
2007-06-07,4205,5764.416666666667,6712
2007-06-08,4421,6372.083333333333,8185
2007-06-09,4074,5103.875,5775
2007-06-10,3806,5051.125,5914
2007-06-11,4338,6403.333333333333,7800
2007-06-12,4707,6984,8599
2007-06-13,5059,7172.458333333333,8749
2007-06-14,4955,6683.333333333333,7911
2007-06-15,4654,6587.333333333333,7898
2007-06-16,4503,5921,7007
2007-06-17,4447,5986.375,7175
2007-06-18,4768,6876.291666666667,8461
2007-06-19,4972,6881.75,8534
2007-06-20,4649,6207.375,7253
2007-06-21,4526,6328.708333333333,7618
2007-06-22,4483,5858.916666666667,6860
2007-06-23,4053,5039.666666666667,5696
2007-06-24,3974,5408.25,6443
2007-06-25,4680,7235.958333333333,9014
2007-06-26,5435,7907.5,9588
2007-06-27,5940,8029.333333333333,9679
2007-06-28,5144,6914.625,8328
2007-06-29,4500,6041.208333333333,7079
2007-06-30,4198,5114.916666666667,5841
2007-07-01,3784,4525.958333333333,4977
2007-07-02,3749,4793.375,5516
2007-07-03,4100,5863.166666666667,7043
2007-07-04,4381,5803.208333333333,6727
2007-07-05,4308,6128.041666666667,7310
2007-07-06,4502,6303,7561
2007-07-07,4309,5794.166666666667,6842
2007-07-08,4425,5786.166666666667,6762
2007-07-09,4978,7501.333333333333,9316
2007-07-10,5365,7542.208333333333,9122
2007-07-11,5039,6702.375,7952
2007-07-12,4376,6071,7190
2007-07-13,4494,5867.25,6857
2007-07-14,4127,4962.166666666667,5614
2007-07-15,3879,4878.541666666667,5502
2007-07-16,4192,5964.458333333333,7045
2007-07-17,4523,6287.416666666667,7568
2007-07-18,4604,6528.708333333333,7874
2007-07-19,4898,6583.583333333333,7984
2007-07-20,4480,5944.583333333333,6952
2007-07-21,4177,5259.708333333333,5979
2007-07-22,3988,5337.833333333333,6328
2007-07-23,4494,6329.791666666667,7664
2007-07-24,4641,6303.291666666667,7467
2007-07-25,4672,6585.166666666667,7926
2007-07-26,4757,6746.333333333333,8234
2007-07-27,4950,6485.208333333333,7543
2007-07-28,4609,6031.25,7061
2007-07-29,4474,5892.708333333333,6870
2007-07-30,4701,6937.916666666667,8499
2007-07-31,5052,7441.833333333333,9140
2007-08-01,5574,7856.958333333333,9459
2007-08-02,5850,8059.333333333333,9634
2007-08-03,6011,7771.958333333333,9298
2007-08-04,4764,5916.583333333333,6840
2007-08-05,4224,5424.833333333333,6322
2007-08-06,4643,6301.916666666667,7757
2007-08-07,5083,6824.25,7909
2007-08-08,5212,7411.541666666667,9045
2007-08-09,5164,6523,7464
2007-08-10,4573,6467.041666666667,7719
2007-08-11,4662,6121.416666666667,7219
2007-08-12,4583,5858.25,6955
2007-08-13,4647,6525.458333333333,7907
2007-08-14,4537,6356.916666666667,7651
2007-08-15,4863,6562.458333333333,7899
2007-08-16,4838,6771.833333333333,8388
2007-08-17,4528,5969.708333333333,7157
2007-08-18,4078,4965.291666666667,5614
2007-08-19,3897,4858.583333333333,5529
2007-08-20,4232,5675.416666666667,6590
2007-08-21,4322,5764.958333333333,6615
2007-08-22,4401,5978.833333333333,7022
2007-08-23,4610,6569.5,7808
2007-08-24,5258,7306.416666666667,8737
2007-08-25,4845,6041.791666666667,6960
2007-08-26,4167,5301.875,6101
2007-08-27,4498,6425.041666666667,7817
2007-08-28,4656,6682.75,8160
2007-08-29,4940,7356.833333333333,9202
2007-08-30,5090,6555.708333333333,7597
2007-08-31,4426,5981.041666666667,7115
2007-09-01,4129,5053.166666666667,5759
2007-09-02,3868,4880,5707
2007-09-03,3950,5275.375,6524
2007-09-04,4286,5979.416666666667,6965
2007-09-05,4492,6124.708333333333,7205
2007-09-06,4558,6924.041666666667,8657
2007-09-07,5295,7304.958333333333,8873
2007-09-08,4972,6000.958333333333,6826
2007-09-09,4260,5113,5863
2007-09-10,4256,5999.166666666667,7110
2007-09-11,4506,5989.875,6985
2007-09-12,4295,5757.166666666667,6633
2007-09-13,4267,5795.333333333333,6716
2007-09-14,4373,5912.625,7125
2007-09-15,4029,4791.291666666667,5386
2007-09-16,3773,4663.125,5464
2007-09-17,4031,5631.166666666667,6526
2007-09-18,4236,5775.083333333333,6703
2007-09-19,4294,5991.916666666667,7106
2007-09-20,4506,6138.708333333333,7288
2007-09-21,4477,6193.083333333333,7444
2007-09-22,4399,5418.458333333333,6280
2007-09-23,3945,5014.791666666667,5866
2007-09-24,4213,6097.333333333333,7335
2007-09-25,4497,6745.708333333333,8215
2007-09-26,4977,6446.583333333333,7346
2007-09-27,4443,5834.041666666667,6591
2007-09-28,4278,5644.625,6578
2007-09-29,4038,4968.666666666667,5603
2007-09-30,3848,4870.666666666667,5689
2007-10-01,4164,5888.458333333333,6904
2007-10-02,4407,5960.333333333333,6783
2007-10-03,4390,5974.208333333333,6959
2007-10-04,4325,5890.666666666667,6913
2007-10-05,4235,5846.291666666667,6922
2007-10-06,4208,5330.708333333333,6121
2007-10-07,4135,4790,5296
2007-10-08,3818,5310.75,6590
2007-10-09,4520,5987.291666666667,6900
2007-10-10,4319,5727.791666666667,6483
2007-10-11,4204,5630.25,6424
2007-10-12,4188,5550.458333333333,6360
2007-10-13,4041,4972.833333333333,5589
2007-10-14,3859,4767.583333333333,5613
2007-10-15,4105,5707.333333333333,6631
2007-10-16,4289,5674.583333333333,6538
2007-10-17,4263,5743.166666666667,6562
2007-10-18,4259,5780.625,6680
2007-10-19,4281,5726.208333333333,6650
2007-10-20,4087,4948.416666666667,5576
2007-10-21,3759,4764.041666666667,5692
2007-10-22,4016,5714.125,6695
2007-10-23,4279,5722.416666666667,6544
2007-10-24,4220,5678.083333333333,6526
2007-10-25,4262,5685.458333333333,6534
2007-10-26,4321,5661.666666666667,6431
2007-10-27,4036,4972.333333333333,5638
2007-10-28,3782,4806.375,5732
2007-10-29,4233,5759.833333333333,6681
2007-10-30,4334,5736.208333333333,6566
2007-10-31,4297,5705.583333333333,6523
2007-11-01,4260,5780.5,6725
2007-11-02,4456,5728.416666666667,6466
2007-11-03,4197,5059,5673
2007-11-04,4032,4936.333333333333,5892
2007-11-05,4291,5837.541666666667,7013
2007-11-06,4440,5945.166666666667,7060
2007-11-07,4619,6059.25,7188
2007-11-08,4639,6078.541666666667,7193
2007-11-09,4573,5937.625,6928
2007-11-10,4379,5261.416666666667,6019
2007-11-11,4298,5163.208333333333,6173
2007-11-12,4446,6026.458333333333,7212
2007-11-13,4525,5897,6989
2007-11-14,4579,5932.25,6972
2007-11-15,4447,5920.75,6966
2007-11-16,4623,6033.666666666667,7012
2007-11-17,4489,5423.041666666667,6288
2007-11-18,4498,5360.625,6370
2007-11-19,4637,6158.958333333333,7267
2007-11-20,4555,5931.75,6998
2007-11-21,4549,6102.083333333333,7271
2007-11-22,4752,6365.291666666667,7561
2007-11-23,5026,6301.75,7236
2007-11-24,4799,5613.75,6439
2007-11-25,4491,5331.625,6368
2007-11-26,4569,6158.541666666667,7400
2007-11-27,4796,6275.708333333333,7466
2007-11-28,4956,6415.75,7548
2007-11-29,4836,6328.5,7467
2007-11-30,5053,6411.333333333333,7364
2007-12-01,4896,5900.958333333333,6807
2007-12-02,4921,5863.208333333333,6942
2007-12-03,4814,6456.75,7739
2007-12-04,5169,6548.5,7654
2007-12-05,5170,6623.541666666667,7801
2007-12-06,5195,6585.833333333333,7702
2007-12-07,5116,6475.666666666667,7444
2007-12-08,4788,5740.125,6681
2007-12-09,4669,5759.666666666667,6900
2007-12-10,4908,6495.333333333333,7566
2007-12-11,5001,6509.25,7717
2007-12-12,4927,6385.25,7556
2007-12-13,5045,6540.583333333333,7686
2007-12-14,5005,6423.333333333333,7463
2007-12-15,5097,6171.291666666667,7187
2007-12-16,4997,6075.166666666667,7289
2007-12-17,5143,6595.791666666667,7705
2007-12-18,5147,6531.416666666667,7578
2007-12-19,4964,6421.958333333333,7470
2007-12-20,4926,6345.75,7395
2007-12-21,4905,6178.875,7088
2007-12-22,4561,5468.541666666667,6345
2007-12-23,4262,5299.625,6312
2007-12-24,4527,5542.375,6442
2007-12-25,4269,5021.416666666667,5682
2007-12-26,4226,5068.75,5974
2007-12-27,4270,5581.25,6578
2007-12-28,4343,5574.875,6597
2007-12-29,4333,5267.583333333333,6171
2007-12-30,4284,5159.583333333333,6109
2007-12-31,4434,5353.041666666667,6295
2008-01-01,4376,5136.25,6079
2008-01-02,4653,6287.75,7512
2008-01-03,5271,6552.166666666667,7643
2008-01-04,5149,6345.291666666667,7251
2008-01-05,4766,5652.5,6543
2008-01-06,4438,5349.958333333333,6335
2008-01-07,4442,5938.208333333333,7098
2008-01-08,4426,5880.583333333333,7029
2008-01-09,4428,6010.541666666667,7193
2008-01-10,4691,6117.541666666667,7195
2008-01-11,4848,6121.625,7061
2008-01-12,4497,5434,6227
2008-01-13,4397,5391.25,6470
2008-01-14,4712,6221.708333333333,7361
2008-01-15,4765,6326.25,7428
2008-01-16,4938,6361.291666666667,7437
2008-01-17,4900,6295.375,7305
2008-01-18,4860,6332.666666666667,7283
2008-01-19,4805,5775.916666666667,6700
2008-01-20,4935,5888.25,7034
2008-01-21,5233,6681.708333333333,7805
2008-01-22,5212,6597.833333333333,7633
2008-01-23,5185,6571.333333333333,7618
2008-01-24,5222,6526.875,7542
2008-01-25,5236,6512.25,7417
2008-01-26,4933,5801.375,6628
2008-01-27,4703,5547.666666666667,6514
2008-01-28,4846,6306.125,7357
2008-01-29,4894,6194.291666666667,7161
2008-01-30,4702,6440.375,7632
2008-01-31,5275,6499.166666666667,7400
2008-02-01,5107,6438.333333333333,7317
2008-02-02,4792,5643.708333333333,6376
2008-02-03,4551,5405.333333333333,6313
2008-02-04,4702,6178.583333333333,7232
2008-02-05,4822,6120,7087
2008-02-06,4869,6323,7402
2008-02-07,5038,6264.583333333333,7224
2008-02-08,4969,6218.666666666667,7071
2008-02-09,4699,5586.625,6346
2008-02-10,4552,5659.875,6919
2008-02-11,5295,6727.375,7766
2008-02-12,5385,6780.5,7779
2008-02-13,5271,6486.208333333333,7350
2008-02-14,5093,6338.916666666667,7274
2008-02-15,4956,6277.25,7204
2008-02-16,4929,5640,6358
2008-02-17,4679,5421.958333333333,6176
2008-02-18,4408,5512.125,6526
2008-02-19,4901,6398.708333333333,7496
2008-02-20,5185,6488.416666666667,7479
2008-02-21,5250,6504.666666666667,7459
2008-02-22,5108,6350,7101
2008-02-23,4939,5665.083333333333,6340
2008-02-24,4693,5427.541666666667,6297
2008-02-25,4763,6148.916666666667,7160
2008-02-26,4857,6249.208333333333,7193
2008-02-27,5149,6573.708333333333,7590
2008-02-28,5395,6680.708333333333,7522
2008-02-29,5386,6575.958333333333,7362
2008-03-01,4932,5705.958333333333,6366
2008-03-02,4723,5491.458333333333,6418
2008-03-03,4835,6097.75,6991
2008-03-04,4836,6206.333333333333,7154
2008-03-05,5050,6309.666666666667,7109
2008-03-06,5002,6209.75,7001
2008-03-07,4852,6194.125,7052
2008-03-08,4837,5822.833333333333,6662
2008-03-09,4863,5515.833333333333,6274
2008-03-10,4987,6215.916666666667,6882
2008-03-11,5048,6194.958333333333,6836
2008-03-12,4935,6118.375,6804
2008-03-13,4950,6230.291666666667,7039
2008-03-14,4863,5942.458333333333,6745
2008-03-15,4530,5252.083333333333,5766
2008-03-16,4406,5208.75,6104
2008-03-17,4763,6129.916666666667,6824
2008-03-18,4899,6252.833333333333,6993
2008-03-19,4825,6116.958333333333,6770
2008-03-20,4800,6048.791666666667,6740
2008-03-21,4651,5222.791666666667,5739
2008-03-22,4513,5246.041666666667,5811
2008-03-23,4501,5094.125,5701
2008-03-24,4677,5925.708333333333,6633
2008-03-25,4771,6197.083333333333,7038
2008-03-26,4718,5950.333333333333,6626
2008-03-27,4702,5955.583333333333,6628
2008-03-28,4709,5922,6670
2008-03-29,4633,5304.708333333333,5883
2008-03-30,4424,5200.25,5935
2008-03-31,4551,5994.625,6757
2008-04-01,4568,5926.166666666667,6710
2008-04-02,4772,5961.958333333333,6671
2008-04-03,4693,5802.875,6464
2008-04-04,4494,5862.291666666667,6728
2008-04-05,4396,5031.5,5561
2008-04-06,4091,4816.5,5555
2008-04-07,4241,5632.166666666667,6376
2008-04-08,4366,5624.25,6372
2008-04-09,4292,5633.416666666667,6421
2008-04-10,4361,5634,6291
2008-04-11,4392,5799.458333333333,6800
2008-04-12,4202,5063.833333333333,5701
2008-04-13,4147,4880.208333333333,5562
2008-04-14,4283,5617.416666666667,6314
2008-04-15,4428,5604.208333333333,6319
2008-04-16,4325,5590.333333333333,6278
2008-04-17,4228,5517,6234
2008-04-18,4144,5450.375,6303
2008-04-19,3895,4756.458333333333,5378
2008-04-20,3716,4611.291666666667,5261
2008-04-21,3929,5520.583333333333,6408
2008-04-22,4077,5574.75,6490
2008-04-23,4144,5599.125,6609
2008-04-24,4133,5494.458333333333,6339
2008-04-25,4058,5405.375,6261
2008-04-26,3887,4747.75,5400
2008-04-27,3729,4552.125,5162
2008-04-28,3970,5577.125,6415
2008-04-29,4337,5610.708333333333,6326
2008-04-30,4414,5682.541666666667,6402
2008-05-01,4355,5623.75,6273
2008-05-02,4276,5598.166666666667,6388
2008-05-03,4005,4883.5,5472
2008-05-04,3844,4630.125,5276
2008-05-05,4058,5480.791666666667,6288
2008-05-06,4076,5485.583333333333,6238
2008-05-07,4211,5583.416666666667,6375
2008-05-08,4188,5511.458333333333,6260
2008-05-09,4185,5424.791666666667,6260
2008-05-10,3950,4704.916666666667,5275
2008-05-11,3725,4549.791666666667,5247
2008-05-12,3945,5490.041666666667,6327
2008-05-13,4185,5578.25,6409
2008-05-14,4140,5578.458333333333,6353
2008-05-15,4172,5498.375,6255
2008-05-16,4134,5353.75,6214
2008-05-17,3907,4653.458333333333,5277
2008-05-18,3739,4453.708333333333,5028
2008-05-19,3756,4526.666666666667,5143
2008-05-20,4021,5493.541666666667,6319
2008-05-21,4176,5567.041666666667,6314
2008-05-22,4248,5541.333333333333,6242
2008-05-23,4209,5476.875,6268
2008-05-24,3999,4750.375,5370
2008-05-25,3768,4638.041666666667,5311
2008-05-26,4028,5759.583333333333,6818
2008-05-27,4239,5537.583333333333,6301
2008-05-28,4201,5581.5,6388
2008-05-29,4234,5706.958333333333,6625
2008-05-30,4241,5560.833333333333,6504
2008-05-31,4048,5035.916666666667,5768
2008-06-01,3834,4724.458333333333,5317
2008-06-02,4057,5804.25,6846
2008-06-03,4336,5760.416666666667,6631
2008-06-04,4241,5722.958333333333,6582
2008-06-05,4224,5701.125,6568
2008-06-06,4305,6589.416666666667,7951
2008-06-07,5065,6509.583333333333,7453
2008-06-08,4840,6430.916666666667,7736
2008-06-09,5109,7431.875,9228
2008-06-10,5083,6584.208333333333,7590
2008-06-11,4600,6382.041666666667,7625
2008-06-12,4442,5910.75,6841
2008-06-13,4385,6343.791666666667,7727
2008-06-14,4612,5811,6725
2008-06-15,4154,5362.041666666667,6301
2008-06-16,4293,6047.291666666667,7215
2008-06-17,4285,5654.458333333333,6505
2008-06-18,4132,5624.916666666667,6600
2008-06-19,4110,5588.916666666667,6453
2008-06-20,4249,5732.458333333333,6642
2008-06-21,4161,5175.958333333333,5863
2008-06-22,3974,5023.375,5802
2008-06-23,4268,5964.583333333333,7179
2008-06-24,4324,6021.541666666667,7131
2008-06-25,4470,6421.083333333333,7749
2008-06-26,4794,6960.75,8497
2008-06-27,5025,6918.833333333333,8328
2008-06-28,4785,5888.708333333333,6727
2008-06-29,4300,5246.583333333333,5912
2008-06-30,4097,5412.791666666667,6399
2008-07-01,3998,5247.75,6098
2008-07-02,4223,6230.833333333333,7619
2008-07-03,4223,6230.833333333333,7619
2008-07-04,4241,5833.25,6915
2008-07-05,4060,5246,6138
2008-07-06,3927,5341.791666666667,6420
2008-07-07,4426,6825.333333333333,8515
2008-07-08,5176,7212.791666666667,8812
2008-07-09,5176,7212.791666666667,8812
2008-07-10,4495,6284.375,7514
2008-07-11,4653,6174.291666666667,7390
2008-07-12,4402,5647.416666666667,6576
2008-07-13,4405,5536.208333333333,6551
2008-07-14,4371,6021.833333333333,7127
2008-07-15,4287,6162.625,7432
2008-07-16,4587,6931.125,8636
2008-07-17,5078,7250.458333333333,8804
2008-07-18,5439,7160.916666666667,8418
2008-07-19,4985,6386.208333333333,7678
2008-07-20,4633,5520.25,6143
2008-07-21,4493,6340.125,7597
2008-07-22,4659,6420.375,7539
2008-07-23,4637,6142.5,7074
2008-07-24,4502,6095.333333333333,7218
2008-07-25,4407,6283.458333333333,7545
2008-07-26,4573,5714.791666666667,6626
2008-07-27,4121,5357.583333333333,6231
2008-07-28,4432,6492.833333333333,7955
2008-07-29,4712,6614.791666666667,8057
2008-07-30,4855,6641.125,7841
2008-07-31,4802,6718.208333333333,8050
2008-08-01,4688,6561.125,7880
2008-08-02,4469,5532.166666666667,6423
2008-08-03,4096,5202.083333333333,6060
2008-08-04,4140,5529.458333333333,6461
2008-08-05,4686,6655.291666666667,8328
2008-08-06,4803,6730.25,8154
2008-08-07,4690,6217.041666666667,7386
2008-08-08,4478,5903.75,6987
2008-08-09,4159,5053.833333333333,5845
2008-08-10,3892,4715.208333333333,5308
2008-08-11,4050,5815.083333333333,6916
2008-08-12,4354,6008.25,7128
2008-08-13,4370,5915.916666666667,6830
2008-08-14,4390,6058.375,7220
2008-08-15,4409,5902.375,7065
2008-08-16,4158,5308.041666666667,6122
2008-08-17,4129,5456.333333333333,6419
2008-08-18,4642,6865.791666666667,8504
2008-08-19,4658,6025.416666666667,6965
2008-08-20,4322,5933.875,7053
2008-08-21,4310,6033.416666666667,7180
2008-08-22,4531,6473.25,7942
2008-08-23,4553,5956.541666666667,7014
2008-08-24,4566,5802.791666666667,6988
2008-08-25,4369,5921.875,7021
2008-08-26,4312,5906.083333333333,7005
2008-08-27,4271,5879.583333333333,6889
2008-08-28,4466,5890.416666666667,6973
2008-08-29,4355,6010.166666666667,7051
2008-08-30,4341,5414.5,6253
2008-08-31,4064,5191.541666666667,6123
2008-09-01,4042,5425.208333333333,6574
2008-09-02,4398,6521.291666666667,8087
2008-09-03,4647,6850,8443
2008-09-04,4862,6701.666666666667,8014
2008-09-05,4982,6496.25,7659
2008-09-06,4344,5302.041666666667,6012
2008-09-07,4032,4961,5709
2008-09-08,4201,5884.625,6906
2008-09-09,4347,5816.875,6736
2008-09-10,4221,5712.583333333333,6591
2008-09-11,4218,5747.708333333333,6633
2008-09-12,4313,6013.75,7002
2008-09-13,4404,5466.291666666667,6128
2008-09-14,4361,5847.416666666667,7135
2008-09-15,4401,5816.833333333333,6662
2008-09-16,4250,5710.541666666667,6538
2008-09-17,4238,5811.041666666667,6804
2008-09-18,4270,5730.666666666667,6585
2008-09-19,4210,5602.583333333333,6447
2008-09-20,4043,5127.541666666667,5833
2008-09-21,4034,4901.708333333333,5616
2008-09-22,4057,5647.625,6553
2008-09-23,4227,5761.625,6656
2008-09-24,4199,5878.708333333333,7009
2008-09-25,4327,6002.083333333333,7083
2008-09-26,4378,5809.791666666667,6748
2008-09-27,4187,5161.708333333333,5838
2008-09-28,4007,4994.375,5804
2008-09-29,4077,5625.458333333333,6517
2008-09-30,4181,5712.75,6594
2008-10-01,4216,5644.125,6426
2008-10-02,4150,5586.25,6392
2008-10-03,4229,5569.625,6345
2008-10-04,4050,4934.458333333333,5513
2008-10-05,3940,4828.833333333333,5699
2008-10-06,4104,5621.833333333333,6439
2008-10-07,4281,5667.25,6446
2008-10-08,4231,5727.75,6653
2008-10-09,4302,5728.291666666667,6550
2008-10-10,4216,5565.25,6393
2008-10-11,4027,4844.583333333333,5426
2008-10-12,3806,4624.625,5235
2008-10-13,3698,4692.708333333333,5550
2008-10-14,3934,5605.916666666667,6596
2008-10-15,4114,5615.375,6551
2008-10-16,4219,5621.458333333333,6426
2008-10-17,4244,5540.041666666667,6288
2008-10-18,4090,4938.833333333333,5592
2008-10-19,3971,4823.708333333333,5675
2008-10-20,4133,5667.333333333333,6581
2008-10-21,4165,5752.208333333333,6757
2008-10-22,4462,5839.541666666667,6679
2008-10-23,4419,5816.416666666667,6631
2008-10-24,4367,5752.25,6508
2008-10-25,4185,5065.75,5704
2008-10-26,3987,4935.875,5786
2008-10-27,4132,5764.5,6687
2008-10-28,4370,5903.916666666667,6835
2008-10-29,4556,6008.458333333333,6924
2008-10-30,4599,5899,6692
2008-10-31,4402,5602.916666666667,6378
2008-11-01,4061,4966.75,5561
2008-11-02,4012,4905.166666666667,5919
2008-11-03,4142,5639.583333333333,6701
2008-11-04,4204,5619.541666666667,6622
2008-11-05,4162,5587.5,6597
2008-11-06,4151,5588.625,6604
2008-11-07,4151,5515.666666666667,6430
2008-11-08,3997,4972.416666666667,5870
2008-11-09,3973,4916.625,5912
2008-11-10,4213,5802.041666666667,6955
2008-11-11,4399,5836.875,6953
2008-11-12,4387,5776.291666666667,6831
2008-11-13,4321,5775.75,6783
2008-11-14,4246,5552.833333333333,6469
2008-11-15,3991,5072.5,5977
2008-11-16,4135,5065.916666666667,6115
2008-11-17,4371,5921.208333333333,7100
2008-11-18,4659,6082.875,7187
2008-11-19,4787,6233.583333333333,7356
2008-11-20,4787,6233.583333333333,7356
2008-11-21,4876,6231.375,7189
2008-11-22,4860,5718.75,6583
2008-11-23,4745,5572.375,6566
2008-11-24,4690,6230.666666666667,7474
2008-11-25,4726,6165.291666666667,7249
2008-11-26,4744,6209.291666666667,7308
2008-11-27,4719,6138.083333333333,7226
2008-11-28,4705,6075.458333333333,7010
2008-11-29,4561,5467.125,6335
2008-11-30,4422,5441.125,6664
2008-12-01,4647,6205.041666666667,7360
2008-12-02,4765,6306.375,7412
2008-12-03,4811,6233.708333333333,7367
2008-12-04,4675,6222.875,7399
2008-12-05,4981,6302.625,7323
2008-12-06,4745,5772.583333333333,6761
2008-12-07,4611,5719.583333333333,6967
2008-12-08,4970,6522.416666666667,7707
2008-12-09,5040,6402.708333333333,7486
2008-12-10,4872,6391.041666666667,7553
2008-12-11,5060,6435.416666666667,7421
2008-12-12,4852,6316.75,7365
2008-12-13,4967,5805.541666666667,6667
2008-12-14,4543,5514.541666666667,6557
2008-12-15,4501,6112.875,7345
2008-12-16,4911,6336,7440
2008-12-17,4989,6271.5,7316
2008-12-18,4807,6235,7274
2008-12-19,4866,6414.291666666667,7503
2008-12-20,5020,5874.125,6795
2008-12-21,4879,5765.375,6875
2008-12-22,4983,6309.541666666667,7334
2008-12-23,4991,6259.458333333333,7189
2008-12-24,4673,5609.333333333333,6332
2008-12-25,4310,4975.583333333333,5644
2008-12-26,4256,5091.708333333333,5944
2008-12-27,4181,5011.541666666667,5838
2008-12-28,3897,4896.458333333333,5966
2008-12-29,4221,5430.416666666667,6478
2008-12-30,4431,5636.333333333333,6649
2008-12-31,4565,5646.541666666667,6619
2009-01-01,4679,5267.583333333333,6107
2009-01-02,4399,5511.708333333333,6562
2009-01-03,4423,5314.166666666667,6295
2009-01-04,4579,5437.708333333333,6549
2009-01-05,4468,6041.041666666667,7228
2009-01-06,4892,6167.541666666667,7218
2009-01-07,4818,6196.5,7241
2009-01-08,4799,6186.291666666667,7268
2009-01-09,4946,6250.708333333333,7151
2009-01-10,4937,5858.458333333333,6723
2009-01-11,4897,5693,6712
2009-01-12,4885,6285.375,7386
2009-01-13,4912,6367.916666666667,7507
2009-01-14,5170,6653.666666666667,7744
2009-01-15,5282,6617.875,7690
2009-01-16,5287,6622.708333333333,7538
2009-01-17,5349,6208.916666666667,7076
2009-01-18,4985,5855.25,6800
2009-01-19,4952,6410,7465
2009-01-20,5173,6543.375,7560
2009-01-21,5320,6740.416666666667,7833
2009-01-22,5341,6649.833333333333,7584
2009-01-23,5106,6408.958333333333,7258
2009-01-24,5294,6039.958333333333,6867
2009-01-25,5082,5907.208333333333,6931
2009-01-26,5212,6558.916666666667,7597
2009-01-27,5224,6470.25,7427
2009-01-28,5112,6484.5,7456
2009-01-29,5203,6486.75,7431
2009-01-30,5038,6337.958333333333,7224
2009-01-31,5045,5937.958333333333,6818
2009-02-01,4823,5497.25,6450
2009-02-02,4756,6099.083333333333,7100
2009-02-03,4908,6315.583333333333,7337
2009-02-04,5203,6591.416666666667,7654
2009-02-05,5432,6641.083333333333,7564
2009-02-06,5287,6298.041666666667,7019
2009-02-07,4867,5585.333333333333,6275
2009-02-08,4551,5377.916666666667,6344
2009-02-09,4772,6049.333333333333,7011
2009-02-10,4710,5997.291666666667,6845
2009-02-11,4477,5872.166666666667,6796
2009-02-12,4431,5942.75,6902
2009-02-13,4699,5929.583333333333,6697
2009-02-14,4697,5465,6216
2009-02-15,4606,5239.041666666667,5979
2009-02-16,4606,5239.041666666667,5979
2009-02-17,4702,6045.75,7013
2009-02-18,4733,6180.458333333333,7165
2009-02-19,4717,6163,7221
2009-02-20,5008,6196.875,6990
2009-02-21,4800,5606.75,6433
2009-02-22,4659,5493.541666666667,6510
2009-02-23,4881,6296.875,7322
2009-02-24,5086,6300.791666666667,7164
2009-02-25,4871,6115.833333333333,7009
2009-02-26,4651,5902.291666666667,6739
2009-02-27,4547,5959.75,6910
2009-02-28,4934,5692.708333333333,6341
2009-03-01,4806,5599.083333333333,6517
2009-03-02,5025,6477.583333333333,7464
2009-03-03,5288,6472.583333333333,7268
2009-03-04,5099,6260.166666666667,7019
2009-03-05,4877,6088.75,6939
2009-03-06,4457,5627.583333333333,6302
2009-03-07,4267,5222.708333333333,6035
2009-03-08,4234,5090.041666666667,5915
2009-03-09,4538,5904.291666666667,6698
2009-03-10,4550,5981.583333333333,6783
2009-03-11,4554,5951.875,6762
2009-03-12,4795,6102.916666666667,6792
2009-03-13,4864,5938.291666666667,6676
2009-03-14,4524,5147.791666666667,5615
2009-03-15,4266,4898.958333333333,5575
2009-03-16,4279,5586.958333333333,6342
2009-03-17,4365,5542.541666666667,6258
2009-03-18,4252,5502.958333333333,6272
2009-03-19,4267,5628.833333333333,6354
2009-03-20,4526,5625.958333333333,6379
2009-03-21,4343,5042.458333333333,5523
2009-03-22,4111,4937.125,5770
2009-03-23,4461,5775.625,6522
2009-03-24,4509,5786.666666666667,6462
2009-03-25,4476,5735.583333333333,6389
2009-03-26,4290,5586.291666666667,6319
2009-03-27,4263,5406.416666666667,6102
2009-03-28,4145,4826.875,5351
2009-03-29,3912,4841.208333333333,5569
2009-03-30,4209,5687.791666666667,6536
2009-03-31,4446,5661.666666666667,6306
2009-04-01,4346,5595.708333333333,6464
2009-04-02,4252,5459.333333333333,6150
