Station,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
31688,2015-11-17,2015,11,17,,9.2,,3.3,,6.3,,11.7,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-11-18,2015,11,18,,14.1,,8.9,,11.5,,6.5,,0.0,,,M,,M,0.8,,,,,M,,M
31688,2015-11-19,2015,11,19,,16.1,,5.4,,10.8,,7.2,,0.0,,,M,,M,0.5,,,,,M,,M
31688,2015-11-20,2015,11,20,,,M,3.5,E,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2015-11-21,2015,11,21,,,M,3.2,E,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2015-11-22,2015,11,22,,5.1,,-3.0,,1.1,,16.9,,0.0,,,M,,M,0.2,,0.0,T,,M,,M
31688,2015-11-23,2015,11,23,,2.6,,-4.0,,-0.7,,18.7,,0.0,,,M,,M,0.5,,0.0,T,,M,,M
31688,2015-11-24,2015,11,24,,6.6,,0.0,,3.3,,14.7,,0.0,,,M,,M,0.5,,,,,M,,M
31688,2015-11-25,2015,11,25,,9.0,,0.5,,4.8,,13.2,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2015-11-26,2015,11,26,,13.8,,7.4,,10.6,,7.4,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2015-11-27,2015,11,27,,13.8,,1.6,,7.7,,10.3,,0.0,,,M,,M,1.9,,,,,M,,M
31688,2015-11-28,2015,11,28,,2.3,E,-0.5,E,0.9,E,17.1,E,0.0,E,,M,,M,,M,,,,M,,M
31688,2015-11-29,2015,11,29,,3.8,,-3.0,,0.4,,17.6,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-11-30,2015,11,30,,3.5,,-0.2,,1.7,,16.3,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2015-12-01,2015,12,1,,9.0,,2.4,,5.7,,12.3,,0.0,,,M,,M,1.7,,,,,M,,M
31688,2015-12-02,2015,12,2,,7.9,,2.9,,5.4,,12.6,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2015-12-03,2015,12,3,,7.0,,3.2,,5.1,,12.9,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2015-12-04,2015,12,4,,6.4,,4.8,,5.6,,12.4,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2015-12-05,2015,12,5,,7.3,,1.9,,4.6,,13.4,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2015-12-06,2015,12,6,,5.1,,0.0,,2.6,,15.4,,0.0,,,M,,M,0.0,,1.0,,,M,,M
31688,2015-12-07,2015,12,7,,5.7,,1.3,,3.5,,14.5,,0.0,,,M,,M,0.0,,1.0,,,M,,M
31688,2015-12-08,2015,12,8,,6.7,,4.2,,5.5,,12.5,,0.0,,,M,,M,0.0,,1.0,,,M,,M
31688,2015-12-09,2015,12,9,,11.5,,5.9,,8.7,,9.3,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2015-12-10,2015,12,10,,11.1,,5.1,,8.1,,9.9,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-12-11,2015,12,11,,14.0,,5.8,,9.9,,8.1,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-12-12,2015,12,12,,9.3,,4.3,,6.8,,11.2,,0.0,,,M,,M,0.4,,,,,M,,M
31688,2015-12-13,2015,12,13,,8.2,,5.2,,6.7,,11.3,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-12-14,2015,12,14,,13.5,,7.0,,10.3,,7.7,,0.0,,,M,,M,3.5,,,,,M,,M
31688,2015-12-15,2015,12,15,,10.6,,2.5,,6.6,,11.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-12-16,2015,12,16,,6.8,,1.8,,4.3,,13.7,,0.0,,,M,,M,1.1,,,,,M,,M
31688,2015-12-17,2015,12,17,,10.6,,2.8,,6.7,,11.3,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2015-12-18,2015,12,18,,3.4,,-1.6,,0.9,,17.1,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-12-19,2015,12,19,,-0.2,,-2.3,,-1.3,,19.3,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-12-20,2015,12,20,,6.2,,-2.0,,2.1,,15.9,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-12-21,2015,12,21,,8.4,,5.4,,6.9,,11.1,,0.0,,,M,,M,3.7,,,,,M,,M
31688,2015-12-22,2015,12,22,,13.4,,6.9,,10.2,,7.8,,0.0,,,M,,M,1.5,,,,,M,,M
31688,2015-12-23,2015,12,23,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2015-12-24,2015,12,24,,14.4,,6.5,,10.5,,7.5,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-12-25,2015,12,25,,10.2,,2.8,,6.5,,11.5,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2015-12-26,2015,12,26,,4.9,,1.8,,3.4,,14.6,,0.0,,,M,,M,2.0,,,,,M,,M
31688,2015-12-27,2015,12,27,,4.1,,-0.6,,1.8,,16.2,,0.0,,,M,,M,2.5,,,,,M,,M
31688,2015-12-28,2015,12,28,,0.7,,-5.4,,-2.4,,20.4,,0.0,,,M,,M,15.6,,,,,M,,M
31688,2015-12-29,2015,12,29,,4.5,,0.7,,2.6,,15.4,,0.0,,,M,,M,18.9,,5.0,,,M,,M
31688,2015-12-30,2015,12,30,,4.7,,1.6,,3.2,,14.8,,0.0,,,M,,M,0.0,,2.0,,,M,,M
31688,2015-12-31,2015,12,31,,1.8,,0.6,,1.2,,16.8,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2016-01-01,2016,1,1,,0.7,,-2.9,,-1.1,,19.1,,0.0,,,M,,M,0.8,,,,,M,,M
31688,2016-01-02,2016,1,2,,1.5,,-2.9,,-0.7,,18.7,,0.0,,,M,,M,0.2,,0.0,T,,M,,M
31688,2016-01-03,2016,1,3,,2.3,,-10.1,,-3.9,,21.9,,0.0,,,M,,M,0.2,,0.0,T,,M,,M
31688,2016-01-04,2016,1,4,,-9.9,,-14.2,,-12.1,,30.1,,0.0,,,M,,M,0.6,,,,,M,,M
31688,2016-01-05,2016,1,5,,,M,-13.1,E,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2016-01-06,2016,1,6,,2.4,,-4.5,,-1.1,,19.1,,0.0,,,M,,M,0.3,,,,,M,,M
31688,2016-01-07,2016,1,7,,3.7,,-2.4,,0.7,,17.3,,0.0,,,M,,M,1.2,,,,,M,,M
31688,2016-01-08,2016,1,8,,,M,-0.1,E,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2016-01-09,2016,1,9,,8.1,,3.4,,5.8,,12.2,,0.0,,,M,,M,2.6,,,,,M,,M
31688,2016-01-10,2016,1,10,,7.8,,-5.5,,1.2,,16.8,,0.0,,,M,,M,27.1,,,,,M,,M
31688,2016-01-11,2016,1,11,,-5.3,,-8.8,,-7.1,,25.1,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2016-01-12,2016,1,12,,-0.8,,-8.2,,-4.5,,22.5,,0.0,,,M,,M,3.2,,3.0,,,M,,M
31688,2016-01-13,2016,1,13,,-6.1,,-8.9,,-7.5,,25.5,,0.0,,,M,,M,0.5,,4.0,,,M,,M
31688,2016-01-14,2016,1,14,,-0.9,,-7.4,,-4.2,,22.2,,0.0,,,M,,M,0.2,,3.0,,,M,,M
31688,2016-01-15,2016,1,15,,5.7,,-2.1,,1.8,,16.2,,0.0,,,M,,M,1.3,,3.0,,,M,,M
31688,2016-01-16,2016,1,16,,3.9,,-2.7,,0.6,,17.4,,0.0,,,M,,M,1.2,,,,,M,,M
31688,2016-01-17,2016,1,17,,0.3,,-9.1,,-4.4,,22.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-01-18,2016,1,18,,-6.6,,-10.1,,-8.4,,26.4,,0.0,,,M,,M,0.7,,,,,M,,M
31688,2016-01-19,2016,1,19,,-2.6,,-13.3,,-8.0,,26.0,,0.0,,,M,,M,1.1,,0.0,T,,M,,M
31688,2016-01-20,2016,1,20,,-2.7,,-6.3,,-4.5,,22.5,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-01-21,2016,1,21,,-2.1,,-6.5,,-4.3,,22.3,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-01-22,2016,1,22,,-1.8,,-6.8,,-4.3,,22.3,,0.0,,,M,,M,0.9,,,,,M,,M
31688,2016-01-23,2016,1,23,,-2.5,,-9.7,,-6.1,,24.1,,0.0,,,M,,M,0.5,,,,,M,,M
31688,2016-01-24,2016,1,24,,0.2,,-8.0,,-3.9,,21.9,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2016-01-25,2016,1,25,,5.1,,-0.1,,2.5,,15.5,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-01-26,2016,1,26,,7.0,,1.6,,4.3,,13.7,,0.0,,,M,,M,,M,0.0,T,,M,,M
31688,2016-01-27,2016,1,27,,1.7,,-2.0,,-0.2,,18.2,,0.0,,,M,,M,1.0,,,,,M,,M
31688,2016-01-28,2016,1,28,,2.3,,-0.8,,0.8,,17.2,,0.0,,,M,,M,1.0,,,,,M,,M
31688,2016-01-29,2016,1,29,,1.3,,-7.6,,-3.2,,21.2,,0.0,,,M,,M,0.0,,0.0,T,,M,,M
31688,2016-01-30,2016,1,30,,6.4,,-6.8,,-0.2,,18.2,,0.0,,,M,,M,,M,0.0,T,,M,,M
31688,2016-01-31,2016,1,31,,9.9,,2.9,,6.4,,11.6,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-01,2016,2,1,,9.9,,1.8,,5.9,,12.1,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-02,2016,2,2,,2.7,,0.8,,1.8,,16.2,,0.0,,,M,,M,3.5,,,,,M,,M
31688,2016-02-03,2016,2,3,,15.6,,2.3,,9.0,,9.0,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-04,2016,2,4,,4.5,,-0.3,,2.1,,15.9,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-05,2016,2,5,,2.2,,-2.0,,0.1,,17.9,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-06,2016,2,6,,4.6,,0.0,,2.3,,15.7,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-07,2016,2,7,,6.0,,-0.5,,2.8,,15.2,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-08,2016,2,8,,4.4,,-1.4,,1.5,,16.5,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-09,2016,2,9,,2.2,,-2.0,,0.1,,17.9,,0.0,,,M,,M,,M,1.0,,,M,,M
31688,2016-02-10,2016,2,10,,-0.1,,-10.4,,-5.3,,23.3,,0.0,,,M,,M,,M,1.0,,,M,,M
31688,2016-02-11,2016,2,11,,-9.0,,-16.2,,-12.6,,30.6,,0.0,,,M,,M,0.7,,1.0,,,M,,M
31688,2016-02-12,2016,2,12,,-3.4,,-14.4,,-8.9,,26.9,,0.0,,,M,,M,0.2,,1.0,,,M,,M
31688,2016-02-13,2016,2,13,,-14.3,,-24.7,,-19.5,,37.5,,0.0,,,M,,M,0.3,,1.0,,,M,,M
31688,2016-02-14,2016,2,14,,-9.6,,-22.4,,-16.0,,34.0,,0.0,,,M,,M,0.0,,1.0,,,M,,M
31688,2016-02-15,2016,2,15,,0.0,,-9.6,,-4.8,,22.8,,0.0,,,M,,M,,M,2.0,,,M,,M
31688,2016-02-16,2016,2,16,,0.5,,-0.8,,-0.2,,18.2,,0.0,,,M,,M,,M,4.0,,,M,,M
31688,2016-02-17,2016,2,17,,0.0,,-9.3,,-4.7,,22.7,,0.0,,,M,,M,,M,9.0,,,M,,M
31688,2016-02-18,2016,2,18,,-3.0,,-11.0,,-7.0,,25.0,,0.0,,,M,,M,,M,10.0,,,M,,M
31688,2016-02-19,2016,2,19,,8.1,,-3.3,,2.4,,15.6,,0.0,,,M,,M,,M,8.0,,,M,,M
31688,2016-02-20,2016,2,20,,12.9,,4.8,,8.9,,9.1,,0.0,,,M,,M,,M,0.0,T,,M,,M
31688,2016-02-21,2016,2,21,,7.6,,-1.0,,3.3,,14.7,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-22,2016,2,22,,1.0,,-3.8,,-1.4,,19.4,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-23,2016,2,23,,0.8,,-2.7,,-1.0,,19.0,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-02-24,2016,2,24,,2.7,,-0.4,,1.2,,16.8,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-25,2016,2,25,,2.1,,-5.9,,-1.9,,19.9,,0.0,,,M,,M,2.5,,0.0,T,,M,,M
31688,2016-02-26,2016,2,26,,-2.3,,-10.0,,-6.2,,24.2,,0.0,,,M,,M,,M,0.0,T,,M,,M
31688,2016-02-27,2016,2,27,,5.9,,-4.0,,1.0,,17.0,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-28,2016,2,28,,14.4,,3.2,,8.8,,9.2,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-02-29,2016,2,29,,11.3,,-6.3,,2.5,,15.5,,0.0,,,M,,M,0.3,,,,,M,,M
31688,2016-03-01,2016,3,1,,-6.1,,-10.3,,-8.2,,26.2,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-03-02,2016,3,2,,-3.8,,-10.3,,-7.1,,25.1,,0.0,,,M,,M,,M,13.0,,,M,,M
31688,2016-03-03,2016,3,3,,-3.0,,-9.1,,-6.1,,24.1,,0.0,,,M,,M,,M,9.0,,,M,,M
31688,2016-03-04,2016,3,4,,0.9,,-4.7,,-1.9,,19.9,,0.0,,,M,,M,,M,10.0,,,M,,M
31688,2016-03-05,2016,3,5,,0.8,,-2.9,,-1.1,,19.1,,0.0,,,M,,M,,M,6.0,,,M,,M
31688,2016-03-06,2016,3,6,,2.3,,-4.5,,-1.1,,19.1,,0.0,,,M,,M,,M,6.0,,,M,,M
31688,2016-03-07,2016,3,7,,12.3,,1.8,,7.1,,10.9,,0.0,,,M,,M,,M,4.0,,,M,,M
31688,2016-03-08,2016,3,8,,11.6,,5.4,,8.5,,9.5,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-03-09,2016,3,9,,18.6,,6.7,,12.7,,5.3,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-03-10,2016,3,10,,15.2,,3.4,,9.3,,8.7,,0.0,,,M,,M,4.7,,,,,M,,M
31688,2016-03-11,2016,3,11,,8.6,,2.4,,5.5,,12.5,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-03-12,2016,3,12,,16.7,,0.7,,8.7,,9.3,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2016-03-13,2016,3,13,,9.1,,3.7,,6.4,,11.6,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-03-14,2016,3,14,,9.7,,3.7,,6.7,,11.3,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-03-15,2016,3,15,,10.4,,6.9,,8.7,,9.3,,0.0,,,M,,M,8.9,,,,,M,,M
31688,2016-03-16,2016,3,16,,12.6,,4.0,,8.3,,9.7,,0.0,,,M,,M,3.2,,,,,M,,M
31688,2016-03-17,2016,3,17,,11.1,,4.4,,7.8,,10.2,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2016-03-18,2016,3,18,,7.1,,-1.4,,2.9,,15.1,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2016-03-19,2016,3,19,,1.2,,-4.1,,-1.5,,19.5,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2016-03-20,2016,3,20,,2.2,,-3.0,,-0.4,,18.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-03-21,2016,3,21,,5.0,,-1.9,,1.6,,16.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-03-22,2016,3,22,,5.3,,-1.5,,1.9,,16.1,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-03-23,2016,3,23,,5.0,,-0.2,,2.4,,15.6,,0.0,,,M,,M,,M,,,,M,,M
31688,2016-03-24,2016,3,24,,0.8,,-1.5,,-0.4,,18.4,,0.0,,,M,,M,11.1,,1.0,,,M,,M
31688,2016-03-25,2016,3,25,,2.3,,-1.0,,0.7,,17.3,,0.0,,,M,,M,4.1,,1.0,,,M,,M
31688,2016-03-26,2016,3,26,,5.9,,-1.4,,2.3,,15.7,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-03-27,2016,3,27,,11.8,,0.9,,6.4,,11.6,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-03-28,2016,3,28,,10.5,,3.2,,6.9,,11.1,,0.0,,,M,,M,7.2,,,,,M,,M
31688,2016-03-29,2016,3,29,,7.6,,-0.2,,3.7,,14.3,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2016-03-30,2016,3,30,,10.8,,1.0,,5.9,,12.1,,0.0,,,M,,M,0.3,,,,,M,,M
31688,2016-03-31,2016,3,31,,14.6,,8.5,,11.6,,6.4,,0.0,,,M,,M,24.7,,,,,M,,M
31688,2016-04-01,2016,4,1,,12.9,,4.4,,8.7,,9.3,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2016-04-02,2016,4,2,,6.1,,-2.3,,1.9,,16.1,,0.0,,,M,,M,1.6,,,,,M,,M
31688,2016-04-03,2016,4,3,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2016-04-04,2016,4,4,,-0.7,,-5.7,,-3.2,,21.2,,0.0,,,M,,M,2.6,,,,,M,,M
31688,2016-04-05,2016,4,5,,0.2,,-6.8,,-3.3,,21.3,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-06,2016,4,6,,7.1,,-1.2,,3.0,,15.0,,0.0,,,M,,M,7.9,,,,,M,,M
31688,2016-04-07,2016,4,7,,8.3,,-0.1,,4.1,,13.9,,0.0,,,M,,M,0.3,,,,,M,,M
31688,2016-04-08,2016,4,8,,5.0,,-3.0,,1.0,,17.0,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-09,2016,4,9,,0.8,,-5.1,,-2.2,,20.2,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-10,2016,4,10,,1.4,,-5.9,,-2.3,,20.3,,0.0,,,M,,M,7.2,,,,,M,,M
31688,2016-04-11,2016,4,11,,10.3,,1.3,,5.8,,12.2,,0.0,,,M,,M,3.1,,,,,M,,M
31688,2016-04-12,2016,4,12,,7.5,,0.0,,3.8,,14.2,,0.0,,,M,,M,0.2,,,,,M,,M
31688,2016-04-13,2016,4,13,,6.0,,-1.0,,2.5,,15.5,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-14,2016,4,14,,,M,1.5,E,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2016-04-15,2016,4,15,,12.6,,4.6,,8.6,,9.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-16,2016,4,16,,16.3,,7.6,,12.0,,6.0,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-17,2016,4,17,,20.6,,8.9,,14.8,,3.2,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-18,2016,4,18,,23.3,,9.8,,16.6,,1.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-19,2016,4,19,,15.4,,7.2,,11.3,,6.7,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-20,2016,4,20,,14.5,,6.6,,10.6,,7.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-21,2016,4,21,,14.9,,8.4,,11.7,,6.3,,0.0,,,M,,M,1.1,,,,,M,,M
31688,2016-04-22,2016,4,22,,19.5,,7.0,,13.3,,4.7,,0.0,,,M,,M,0.6,,,,,M,,M
31688,2016-04-23,2016,4,23,,,M,3.3,E,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2016-04-24,2016,4,24,,10.6,,3.7,,7.2,,10.8,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-25,2016,4,25,,7.4,E,4.9,E,6.2,E,11.8,E,0.0,E,,M,,M,0.0,E,,,,M,,M
31688,2016-04-26,2016,4,26,,5.9,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2016-04-27,2016,4,27,,,M,2.1,E,,M,,M,,M,,M,,M,,M,,,,M,,M
31688,2016-04-28,2016,4,28,,8.0,,2.7,,5.4,,12.6,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-29,2016,4,29,,10.1,,5.7,,7.9,,10.1,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-04-30,2016,4,30,,14.4,,5.2,,9.8,,8.2,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-01,2016,5,1,,10.7,,7.0,,8.9,,9.1,,0.0,,,M,,M,4.2,,,,,M,,M
31688,2016-05-02,2016,5,2,,12.2,,6.6,,9.4,,8.6,,0.0,,,M,,M,0.4,,,,,M,,M
31688,2016-05-03,2016,5,3,,14.5,,6.0,,10.3,,7.7,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-04,2016,5,4,,15.2,,7.0,,11.1,,6.9,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-05,2016,5,5,,16.9,,9.3,,13.1,,4.9,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-06,2016,5,6,,21.0,,9.7,,15.4,,2.6,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-07,2016,5,7,,18.3,,8.4,,13.4,,4.6,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-08,2016,5,8,,14.3,,5.0,,9.7,,8.3,,0.0,,,M,,M,1.6,,,,,M,,M
31688,2016-05-09,2016,5,9,,15.1,,4.1,,9.6,,8.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-10,2016,5,10,,15.8,,7.2,,11.5,,6.5,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-11,2016,5,11,,17.6,,8.7,,13.2,,4.8,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-12,2016,5,12,,21.2,,10.8,,16.0,,2.0,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-13,2016,5,13,,21.1,,13.8,,17.5,,0.5,,0.0,,,M,,M,6.7,,,,,M,,M
31688,2016-05-14,2016,5,14,,15.5,,3.6,,9.6,,8.4,,0.0,,,M,,M,5.5,,,,,M,,M
31688,2016-05-15,2016,5,15,,9.4,,3.1,,6.3,,11.7,,0.0,,,M,,M,0.8,,,,,M,,M
31688,2016-05-16,2016,5,16,,18.5,,2.4,,10.5,,7.5,,0.0,,,M,,M,2.9,,,,,M,,M
31688,2016-05-17,2016,5,17,,15.1,,6.6,,10.9,,7.1,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-18,2016,5,18,,16.1,,7.7,,11.9,,6.1,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-19,2016,5,19,,19.8,,11.3,,15.6,,2.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-20,2016,5,20,,22.5,,9.1,,15.8,,2.2,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-21,2016,5,21,,23.7,,14.7,,19.2,,0.0,,1.2,,,M,,M,0.0,,,,,M,,M
31688,2016-05-22,2016,5,22,,23.5,,13.6,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M
31688,2016-05-23,2016,5,23,,24.9,,13.1,,19.0,,0.0,,1.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-24,2016,5,24,,28.5,,13.7,,21.1,,0.0,,3.1,,,M,,M,0.0,,,,,M,,M
31688,2016-05-25,2016,5,25,,30.1,,16.6,,23.4,,0.0,,5.4,,,M,,M,0.0,,,,,M,,M
31688,2016-05-26,2016,5,26,,24.7,,16.6,,20.7,,0.0,,2.7,,,M,,M,2.7,,,,,M,,M
31688,2016-05-27,2016,5,27,,28.8,,18.0,,23.4,,0.0,,5.4,,,M,,M,0.0,,,,,M,,M
31688,2016-05-28,2016,5,28,,31.5,,18.5,,25.0,,0.0,,7.0,,,M,,M,0.0,,,,,M,,M
31688,2016-05-29,2016,5,29,,30.0,,20.1,,25.1,,0.0,,7.1,,,M,,M,0.0,,,,,M,,M
31688,2016-05-30,2016,5,30,,28.3,,19.0,,23.7,,0.0,,5.7,,,M,,M,0.0,,,,,M,,M
31688,2016-05-31,2016,5,31,,27.3,,16.3,,21.8,,0.0,,3.8,,,M,,M,0.0,,,,,M,,M
31688,2016-06-01,2016,6,1,,19.4,,13.5,,16.5,,1.5,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-06-02,2016,6,2,,27.3,,16.3,,21.8,,0.0,,3.8,,,M,,M,0.0,,,,,M,,M
31688,2016-06-03,2016,6,3,,26.1,,15.2,,20.7,,0.0,,2.7,,,M,,M,0.0,,,,,M,,M
31688,2016-06-04,2016,6,4,,26.1,,16.2,,21.2,,0.0,,3.2,,,M,,M,4.6,,,,,M,,M
31688,2016-06-05,2016,6,5,,22.3,,16.2,,19.3,,0.0,,1.3,,,M,,M,17.8,,,,,M,,M
31688,2016-06-06,2016,6,6,,25.9,,15.0,,20.5,,0.0,,2.5,,,M,,M,2.2,,,,,M,,M
31688,2016-06-07,2016,6,7,,20.6,,11.0,,15.8,,2.2,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-06-08,2016,6,8,,14.8,,8.2,,11.5,,6.5,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-06-09,2016,6,9,,20.8,,8.0,,14.4,,3.6,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-06-10,2016,6,10,,22.6,,10.1,,16.4,,1.6,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-06-11,2016,6,11,,30.6,,13.1,,21.9,,0.0,,3.9,,,M,,M,7.8,,,,,M,,M
31688,2016-06-12,2016,6,12,,19.7,,13.8,,16.8,,1.2,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-06-13,2016,6,13,,19.4,,11.7,,15.6,,2.4,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-06-14,2016,6,14,,21.0,,10.9,,16.0,,2.0,,0.0,,,M,,M,0.0,,,,,M,,M
31688,2016-06-15,2016,6,15,,24.3,,11.9,,18.1,,0.0,,0.1,,,M,,M,0.5,,,,,M,,M
31688,2016-06-16,2016,6,16,,25.6,,15.2,,20.4,,0.0,,2.4,,,M,,M,0.8,,,,,M,,M
31688,2016-06-17,2016,6,17,,28.8,,15.2,,22.0,,0.0,,4.0,,,M,,M,0.0,,,,,M,,M
31688,2016-06-18,2016,6,18,,30.5,,16.8,,23.7,,0.0,,5.7,,,M,,M,0.0,,,,,M,,M
31688,2016-06-19,2016,6,19,,31.8,,18.6,,25.2,,0.0,,7.2,,,M,,M,0.0,,,,,M,,M
31688,2016-06-20,2016,6,20,,31.7,,19.1,,25.4,,0.0,,7.4,,,M,,M,0.0,,,,,M,,M
31688,2016-06-21,2016,6,21,,26.7,,14.9,,20.8,,0.0,,2.8,,,M,,M,0.0,,,,,M,,M
31688,2016-06-22,2016,6,22,,26.0,,15.9,,21.0,,0.0,,3.0,,,M,,M,0.0,,,,,M,,M
